@relation classification-training-weka.filters.unsupervised.attribute.Remove-R1

@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute Classe {C,N,V}

@data
17,1.000234,1.000208,1.000092,1.000066,1.000092,1.000066,1.000246,1.000221,1.000246,1.000221,-1.01793,N
17,1.000145,1.000093,1.000045,0.999993,1.000045,0.999993,1.0002,1.000147,1.0002,1.000147,-0.945453,N
17,0.999911,0.999898,1.000061,1.000047,0.999906,0.999892,1.000061,1.000047,0.999906,0.999892,-0.958965,N
17,0.999867,0.999895,0.999763,0.999791,0.999763,0.999791,0.999918,0.999946,0.999918,0.999946,-0.981077,N
17,0.999672,0.999745,0.999548,0.999621,0.999394,0.999466,0.999857,0.99993,0.999857,0.99993,-0.827524,N
17,0.999694,0.999747,0.999955,1.000009,0.999492,0.999545,0.999955,1.000009,0.999801,0.999854,-0.91597,N
17,0.999893,0.999953,0.999879,0.999938,0.999879,0.999938,1.000034,1.000093,0.999879,0.999938,-1.022844,N
17,1.000014,1.000049,0.999943,0.999979,0.999789,0.999824,1.000098,1.000133,1.000098,1.000133,-0.907371,N
17,1.000213,1.000192,1.000306,1.000285,1.000152,1.00013,1.000306,1.000285,1.000306,1.000285,-0.992133,N
17,1.000171,1.00014,1.000266,1.000236,1.000111,1.000081,1.000266,1.000236,1.000266,1.000236,-1.031443,N
17,1.000197,1.000147,1.000067,1.000017,1.000067,1.000017,1.000221,1.000171,1.000067,1.000017,-0.732935,N
17,1.000108,1.000069,1.000157,1.000117,1.000002,0.999962,1.000157,1.000117,1.000157,1.000117,-0.984762,N
17,1.000023,0.999992,1.00011,1.000079,0.999956,0.999924,1.00011,1.000079,1.00011,1.000079,-0.976163,N
17,0.999995,1.000009,0.999934,0.999947,0.999934,0.999947,1.000088,1.000102,1.000088,1.000102,-1.020387,N
17,1.000053,1.000054,1.000101,1.000101,0.999946,0.999947,1.000101,1.000101,0.999946,0.999947,-0.928255,N
17,1.00003,1.00004,1.000096,1.000106,0.999941,0.999952,1.000096,1.000106,0.999941,0.999952,-0.481107,N
17,1.000129,1.000136,1.000102,1.00011,0.999948,0.999955,1.000257,1.000264,1.000102,1.00011,-0.525331,N
17,1.000259,1.00025,1.000251,1.000242,0.999941,0.999932,1.000405,1.000396,1.000405,1.000396,-0.581838,N
17,1.00024,1.000182,1.000371,1.000313,1.000062,1.000003,1.000371,1.000313,1.000371,1.000313,-0.224366,N
17,1.000345,1.000309,1.000294,1.000258,1.00014,1.000104,1.000449,1.000413,1.00014,1.000104,-0.802955,N
17,1.000272,1.000221,1.000073,1.000022,1.000073,1.000022,1.000382,1.000331,1.000382,1.000331,-1.020387,N
17,1.000232,1.00017,1.000309,1.000247,1.000155,1.000093,1.000309,1.000247,1.000309,1.000247,-1.016701,N
17,1.000354,1.000299,1.00023,1.000175,1.000076,1.000021,1.00054,1.000485,1.000385,1.00033,-0.832437,N
17,0.999963,0.999919,0.999965,0.999921,0.999811,0.999767,1.00012,1.000076,0.999965,0.999921,-0.970021,N
17,0.999918,0.999888,1.000084,1.000054,0.999775,0.999745,1.000084,1.000054,0.999775,0.999745,-1.014245,N
17,1.000016,0.999991,1.000065,1.000041,0.999756,0.999732,1.00022,1.000196,0.999911,0.999887,-0.613777,N
17,1.000159,1.000198,0.999903,0.999942,0.999903,0.999942,1.000212,1.000251,1.000058,1.000097,-0.984762,N
17,1.000003,1.000015,1.000386,1.000398,0.999768,0.99978,1.000541,1.000552,0.999768,0.99978,-0.610092,N
9,1.000786,1.000771,1.000396,1.000381,1.000396,1.000381,1.001787,1.001772,1.001169,1.001154,0.102396,C
9,1.001434,1.001338,1.001386,1.00129,1.000768,1.000672,1.002004,1.001908,1.001386,1.00129,1.153929,C
9,1.000117,0.999936,1.000308,1.000127,0.99969,0.99951,1.000462,1.000282,1.000153,0.999973,0.40336,C
9,1.001312,1.001209,0.999825,0.999723,0.999825,0.999723,1.002141,1.002039,1.001523,1.001421,3.938774,N
9,1.00101,1.000726,1.001145,1.000861,1.000837,1.000553,1.0013,1.001016,1.000991,1.000707,0.344396,N
9,1.001276,1.001114,1.000634,1.000472,1.00048,1.000318,1.001715,1.001552,1.001252,1.00109,0.350538,N
9,1.000765,1.000674,1.000207,1.000116,1.000207,1.000116,1.001132,1.001041,1.000515,1.000424,0.733807,N
9,1.000351,1.000187,1.000511,1.000347,1.000049,0.999885,1.000665,1.000501,1.000511,1.000347,-0.019219,V
9,1.000289,1.000252,1.000329,1.000292,0.999712,0.999675,1.000791,1.000754,0.999866,0.99983,0.727665,V
9,0.99983,0.999774,0.999804,0.999748,0.99965,0.999594,1.000113,1.000056,0.999804,0.999748,-0.53393,V
9,0.999337,0.999283,0.999771,0.999717,0.999,0.998946,0.999925,0.999871,0.999,0.998946,0.671157,C
9,0.999324,0.99936,0.999018,0.999054,0.998864,0.9989,0.999788,0.999825,0.999634,0.999671,0.732579,C
9,0.999387,0.999498,0.999661,0.999772,0.999198,0.999309,0.999815,0.999926,0.999352,0.999464,1.076538,C
9,1.000638,1.000691,0.999599,0.999652,0.999599,0.999652,1.001295,1.001349,1.000987,1.00104,2.877413,V
9,1.000551,1.000513,1.000971,1.000933,1.0002,1.000162,1.000971,1.000933,1.000663,1.000624,0.548315,V
9,1.000443,1.000399,1.000573,1.00053,1.00011,1.000067,1.000727,1.000684,1.000419,1.000376,0.049573,C
9,1.000434,1.000369,1.000336,1.00027,1.000181,1.000116,1.000644,1.000579,1.00049,1.000425,-0.451625,V
9,1.000164,1.000003,1.000388,1.000227,0.999925,0.999764,1.000388,1.000227,0.999925,0.999764,-0.520417,C
9,0.999872,0.999758,0.999764,0.99965,0.999764,0.99965,1.000072,0.999958,1.000072,0.999958,-0.795585,C
9,1.000106,1.000124,1.00018,1.000197,0.999871,0.999889,1.00018,1.000197,1.00018,1.000197,-0.460224,V
9,1.000309,1.00031,1.000185,1.000186,0.999877,0.999878,1.000493,1.000494,1.000185,1.000186,-0.427056,V
9,1.000278,1.000273,1.000001,0.999996,0.999692,0.999688,1.000772,1.000767,0.999847,0.999842,0.725208,C
9,0.999037,0.998995,0.99966,0.999618,0.998581,0.998539,0.99966,0.999618,0.998735,0.998693,2.279169,C
9,1.000575,1.000676,0.999711,0.999812,0.999403,0.999504,1.001099,1.0012,1.00079,1.000892,3.062905,C
9,1.001266,1.001269,1.000978,1.000982,1.000824,1.000827,1.001595,1.001598,1.001287,1.00129,2.38727,C
9,1.001618,1.001549,1.001461,1.001393,1.001307,1.001239,1.00177,1.001701,1.001461,1.001393,1.140417,C
9,1.001288,1.000917,1.001238,1.000867,1.001084,1.000713,1.001546,1.001175,1.001238,1.000867,-0.097838,C
9,1.001125,1.000683,1.000775,1.000333,1.000775,1.000333,1.001391,1.000949,1.000929,1.000487,0.990549,C
9,1.000663,1.000433,1.000418,1.000189,1.000418,1.000189,1.00088,1.00065,1.000572,1.000343,-0.016762,C
9,1.000399,1.000266,1.000453,1.00032,1.000145,1.000013,1.000607,1.000474,1.000453,1.00032,-0.162945,N
9,1.000661,1.000556,1.000294,1.000189,1.000294,1.000189,1.000909,1.000805,1.000602,1.000497,1.714092,N
9,1.000135,1.000056,1.000441,1.000362,0.99998,0.999901,1.000595,1.000516,0.99998,0.999901,0.158903,C
9,0.999877,0.9998,1.000049,0.999972,0.999741,0.999664,1.000049,0.999972,0.999895,0.999818,-0.572011,C
9,1.000772,1.000746,0.999805,0.99978,0.999805,0.99978,1.001189,1.001164,1.000882,1.000857,3.255768,V
9,1.001245,1.001231,1.000782,1.000767,1.000782,1.000767,1.001397,1.001383,1.000936,1.000921,2.331991,V
9,1.000915,1.000761,1.000798,1.000644,1.000798,1.000644,1.001106,1.000952,1.000952,1.000798,0.011492,V
9,1.000775,1.000578,1.000722,1.000524,1.000568,1.000371,1.001029,1.000832,1.000875,1.000678,0.064314,V
9,1.000478,1.000284,1.00062,1.000426,1.000159,0.999965,1.000774,1.00058,1.000467,1.000273,0.217868,V
9,0.99989,0.999927,1.00025,1.000288,0.999482,0.999519,1.000404,1.000441,0.999943,0.99998,0.806284,V
9,0.999762,0.999807,0.999988,1.000032,0.99968,0.999725,0.999988,1.000032,0.99968,0.999725,-0.624833,V
9,0.99943,0.999489,0.999744,0.999803,0.99913,0.999188,0.999744,0.999803,0.99913,0.999188,0.710467,V
9,0.999307,0.999391,0.999239,0.999323,0.999086,0.99917,0.999701,0.999785,0.999393,0.999477,0.690812,V
9,0.999595,0.999685,0.999692,0.999782,0.999384,0.999474,0.999845,0.999935,0.999538,0.999628,-0.55727,V
9,0.999799,0.999864,0.999659,0.999724,0.999659,0.999724,0.999967,1.000032,0.999813,0.999878,-0.912285,V
10,0.999519,0.999621,0.999892,0.999993,0.999277,0.999378,1.000046,1.000147,0.999277,0.999378,1.011432,V
10,0.999619,0.999733,0.999416,0.999531,0.999416,0.999531,0.999878,0.999992,0.999416,0.999531,-0.153117,V
10,0.999323,0.999359,0.99965,0.999687,0.999189,0.999225,0.99965,0.999687,0.999189,0.999225,0.577797,V
10,0.999567,0.999672,0.999443,0.999548,0.999289,0.999394,0.999905,1.00001,0.999905,1.00001,-0.231737,V
10,0.999847,0.999971,0.999889,1.000013,0.999735,0.999859,1.000043,1.000167,0.999735,0.999859,-0.67397,V
10,0.999447,0.999501,0.999862,0.999916,0.999247,0.999301,0.999862,0.999916,0.9994,0.999455,0.565513,V
10,0.999383,0.999487,0.999504,0.999609,0.999197,0.999301,0.999658,0.999763,0.999504,0.999609,0.316142,V
10,0.999762,0.999858,0.99966,0.999756,0.999506,0.999602,0.999968,1.000064,0.99966,0.999756,-0.467595,V
10,0.999747,0.999789,1.000252,1.000293,0.999482,0.999524,1.000252,1.000293,0.999636,0.999678,0.23998,V
10,0.999602,0.999705,0.999699,0.999801,0.999391,0.999493,1.000007,1.000109,0.999853,0.999955,0.348081,V
10,0.999367,0.999397,1.000138,1.000168,0.999061,0.99909,1.000138,1.000168,0.999214,0.999244,1.748488,V
10,0.999312,0.999351,0.999305,0.999343,0.999151,0.999189,0.999459,0.999497,0.999459,0.999497,-0.002021,V
10,0.999983,1.000129,0.999711,0.999858,0.999557,0.999704,1.000173,1.00032,1.000019,1.000166,0.232609,V
10,0.999902,0.999975,1.000153,1.000226,0.999691,0.999764,1.000153,1.000226,0.999691,0.999764,-0.538843,V
10,0.999182,0.999226,0.999567,0.999612,0.998951,0.998996,0.999567,0.999612,0.999105,0.99915,1.193239,V
10,0.999046,0.999109,0.999073,0.999136,0.998765,0.998827,0.999381,0.999444,0.998919,0.998982,1.360305,N
10,0.998767,0.998883,0.998916,0.999032,0.9983,0.998416,0.999071,0.999186,0.999071,0.999186,4.048104,N
10,0.999185,0.999435,0.999298,0.999548,0.99899,0.999239,0.999298,0.999548,0.999298,0.999548,-0.090467,N
10,0.999747,0.999971,0.999604,0.999828,0.999604,0.999828,0.999912,1.000137,0.999604,0.999828,0.44267,N
10,1.000324,1.000376,1.000091,1.000143,1.000091,1.000143,1.000554,1.000606,1.000399,1.000452,-0.058528,V
10,1.000386,1.000262,1.000503,1.000379,1.000195,1.000071,1.000658,1.000534,1.000349,1.000225,0.462325,V
10,1.000126,1.00003,1.000353,1.000257,0.99989,0.999794,1.000353,1.000257,1.000199,1.000103,0.102396,V
10,1.000012,0.999965,1.000254,1.000207,0.999945,0.999899,1.000254,1.000207,0.999945,0.999899,-0.519188,V
10,0.999958,0.99992,0.999902,0.999864,0.999748,0.99971,1.000211,1.000173,0.999748,0.99971,-0.543757,V
10,0.999376,0.999445,0.999604,0.999673,0.999141,0.999211,0.999604,0.999673,0.99945,0.999519,-0.12732,V
10,0.999456,0.999546,0.999729,0.999819,0.998958,0.999048,0.999883,0.999973,0.999112,0.999202,1.108478,V
10,0.99892,0.999007,0.999093,0.99918,0.99863,0.998718,0.999402,0.999489,0.999247,0.999335,3.690632,V
10,0.999535,0.9997,0.999434,0.999598,0.999279,0.999444,0.999742,0.999907,0.999588,0.999752,-0.144518,V
10,0.999547,0.999692,0.999628,0.999774,0.999165,0.999311,0.999937,1.000083,0.99932,0.999465,0.196985,V
10,0.999823,0.999933,0.999496,0.999606,0.999496,0.999606,1.000113,1.000224,0.999805,0.999915,-0.203483,V
10,1.000043,1.00011,0.999922,0.999989,0.999922,0.999989,1.00023,1.000298,1.000076,1.000143,-0.597808,V
10,0.999617,0.999673,1.000132,1.000188,0.999206,0.999262,1.000132,1.000188,0.999361,0.999416,0.711696,N
10,1.000006,1.000078,0.999775,0.999848,0.999775,0.999848,1.000239,1.000311,0.99993,1.000002,0.361594,V
10,0.999813,0.99982,0.999994,1.000001,0.999686,0.999693,1.000149,1.000156,0.999686,0.999693,-0.39266,N
10,0.999674,0.999727,0.999711,0.999764,0.999402,0.999455,1.000174,1.000227,0.999556,0.999609,0.119594,N
10,0.999617,0.999714,0.999791,0.999888,0.999482,0.999579,0.999791,0.999888,0.999636,0.999733,-0.33861,N
10,0.998974,0.999023,0.999389,0.999438,0.998617,0.998666,0.999389,0.999438,0.99908,0.999129,2.529768,C
10,0.999103,0.999289,0.999227,0.999412,0.998763,0.998949,0.999381,0.999567,0.999381,0.999567,0.532345,C
10,0.999254,0.999389,0.999675,0.99981,0.999057,0.999192,0.999675,0.99981,0.999212,0.999347,0.900873,C
10,0.999646,0.99982,0.999408,0.999581,0.999408,0.999581,0.999871,1.000045,0.999871,1.000045,0.173644,C
10,1.000224,1.00032,1.000063,1.000159,0.999909,1.000005,1.000527,1.000623,1.000218,1.000314,1.647757,C
10,1.000333,1.000295,1.000381,1.000343,1.000072,1.000034,1.000536,1.000498,1.000536,1.000498,0.649046,C
10,1.000323,1.000316,1.000468,1.000462,1.000159,1.000152,1.000468,1.000462,1.000314,1.000307,-0.637117,C
10,1.000269,1.000152,1.000121,1.000005,1.000121,1.000005,1.00043,1.000314,1.000275,1.000159,-0.755046,C
10,1.000411,1.000386,1.000048,1.000023,1.000048,1.000023,1.000666,1.000641,1.000511,1.000487,0.235066,C
10,1.000685,1.000636,1.000294,1.000245,1.000294,1.000245,1.000912,1.000863,1.000757,1.000708,0.169959,C
10,1.00097,1.000883,1.00049,1.000404,1.00049,1.000404,1.001263,1.001177,1.001108,1.001022,1.153929,N
10,1.001161,1.001032,1.000934,1.000804,1.000934,1.000804,1.001397,1.001268,1.001397,1.001268,1.194467,V
11,1.00113,1.000939,1.000855,1.000665,1.000855,1.000665,1.001319,1.001128,1.00101,1.000819,0.027462,V
11,1.000401,1.00024,1.00031,1.000149,1.000156,0.999995,1.000619,1.000457,1.000464,1.000303,-0.535158,V
11,1.000083,0.999951,1.000279,1.000147,0.999816,0.999684,1.000279,1.000147,1.000279,1.000147,-0.451625,V
11,1.000088,1.000104,0.999955,0.99997,0.9998,0.999815,1.000263,1.000278,1.000109,1.000124,-0.11995,V
11,1.000489,1.000527,1.000114,1.000152,0.999959,0.999998,1.000731,1.000769,1.000731,1.000769,0.666244,V
11,1.00101,1.000935,1.000717,1.000641,1.000562,1.000487,1.001179,1.001104,1.001025,1.00095,1.581422,V
11,1.000734,1.000633,1.000856,1.000755,1.000548,1.000447,1.001011,1.000909,1.000702,1.000601,-0.406173,V
11,1.000246,1.000109,1.000538,1.000401,0.999921,0.999784,1.000692,1.000555,1.000075,0.999938,0.946325,V
11,0.999618,0.99949,0.999927,0.999799,0.99931,0.999182,1.000081,0.999953,0.99931,0.999182,0.22401,V
11,0.999095,0.99904,0.999388,0.999333,0.998771,0.998716,0.999542,0.999487,0.999388,0.999333,0.790315,V
11,0.999667,0.99989,0.999145,0.999367,0.99899,0.999213,1.000224,1.000447,0.999145,0.999367,1.762001,V
11,0.9996,0.999751,0.999878,1.000028,0.999415,0.999565,0.999878,1.000028,0.999723,0.999874,-0.626062,V
11,0.999668,0.99976,0.999745,0.999837,0.999282,0.999374,1.000208,1.0003,0.99959,0.999682,0.688355,N
11,0.999301,0.999326,0.999552,0.999578,0.999089,0.999114,0.999552,0.999578,0.999243,0.999269,0.102396,N
11,0.999066,0.999083,0.999336,0.999353,0.998719,0.998735,0.999336,0.999353,0.998873,0.99889,1.187097,C
11,0.999718,0.999908,0.998981,0.999171,0.998981,0.999171,1.000216,1.000407,1.000216,1.000407,1.464721,V
11,1.000684,1.000716,1.000474,1.000506,1.000166,1.000198,1.000938,1.00097,1.000166,1.000198,0.980721,N
11,1.00042,1.000357,1.000106,1.000044,0.999952,0.999889,1.000724,1.000661,1.000724,1.000661,-0.371777,V
11,1.000142,0.999969,1.000471,1.000298,0.999699,0.999526,1.000626,1.000452,1.000008,0.999835,0.362822,N
11,1.000165,1.000097,0.999992,0.999924,0.999992,0.999924,1.000301,1.000233,1.000146,1.000078,-0.748904,V
11,0.999619,0.999616,0.999914,0.999911,0.999297,0.999294,1.000069,1.000066,0.999451,0.999448,0.182243,C
11,0.999645,0.999739,0.999641,0.999734,0.999487,0.99958,0.99995,1.000043,0.999641,0.999734,0.726437,C
11,0.999481,0.999469,0.999915,0.999903,0.999297,0.999286,0.999915,0.999903,0.999452,0.99944,0.321056,C
11,0.999368,0.999464,0.999493,0.99959,0.999184,0.999281,0.999648,0.999744,0.999493,0.99959,-0.133462,C
11,0.999236,0.999327,0.999643,0.999734,0.998562,0.998653,0.999798,0.999889,0.999489,0.99958,5.551699,C
11,0.999666,0.999838,0.999647,0.999819,0.999184,0.999356,1.00011,1.000283,0.999801,0.999974,1.037229,C
11,1.000573,1.000649,0.99999,1.000065,0.999835,0.999911,1.001071,1.001147,1.000762,1.000838,1.916783,C
11,1.000064,0.999993,1.00021,1.000139,0.999901,0.99983,1.000365,1.000294,1.000056,0.999985,0.02132,C
11,0.999716,0.999601,0.999985,0.999871,0.999522,0.999407,0.999985,0.999871,0.999831,0.999716,0.02132,C
11,0.999669,0.999625,0.999756,0.999712,0.999293,0.999249,0.999911,0.999867,0.999447,0.999403,0.193299,C
11,0.999728,0.999825,0.999441,0.999537,0.999441,0.999537,1.000059,1.000155,0.99975,0.999846,0.193299,C
11,1.00036,1.000401,1.000526,1.000568,1.000063,1.000104,1.000681,1.000722,1.000217,1.000259,0.198213,C
11,1.000273,1.000179,1.000306,1.000212,0.999997,0.999903,1.000769,1.000675,1.00046,1.000366,0.228924,C
11,1.000409,1.000323,1.000502,1.000417,1.000194,1.000108,1.000657,1.000571,1.000502,1.000417,-0.271046,C
11,1.000941,1.000833,1.000384,1.000277,1.000384,1.000277,1.001311,1.001203,1.001156,1.001049,1.526143,C
11,1.001437,1.001317,1.000965,1.000845,1.000811,1.000691,1.001891,1.001771,1.001737,1.001617,3.30122,C
11,1.001803,1.001621,1.001485,1.001304,1.001331,1.001149,1.002102,1.001921,1.001794,1.001612,1.750945,C
11,1.00143,1.001186,1.001604,1.00136,1.000987,1.000743,1.001759,1.001515,1.00145,1.001206,1.040914,C
11,1.001673,1.001357,1.001241,1.000925,1.001087,1.000771,1.002013,1.001696,1.001858,1.001542,1.232549,C
11,1.000894,1.000582,1.00093,1.000618,1.000776,1.000464,1.001084,1.000772,1.00093,1.000618,0.241208,C
11,1.001128,1.000917,1.000559,1.000349,1.000405,1.000195,1.001638,1.001427,1.001175,1.000965,4.76182,N
11,1.001164,1.00099,1.000719,1.000545,1.000719,1.000545,1.001489,1.001315,1.001181,1.001007,1.008975,N
11,1.001414,1.001174,1.000908,1.000668,1.000908,1.000668,1.001678,1.001437,1.001216,1.000975,2.688235,N
11,1.000596,1.00039,1.000858,1.000652,1.000396,1.000191,1.001012,1.000806,1.00055,1.000345,0.534802,N
11,0.999425,0.999278,0.999708,0.999562,0.999093,0.998946,0.999862,0.999715,0.999247,0.9991,1.263259,N
11,0.999825,0.9999,0.999389,0.999464,0.999389,0.999464,1.000312,1.000387,1.000159,1.000233,0.710467,N
11,1.000263,1.000421,1.000089,1.000247,0.999935,1.000093,1.000551,1.000709,1.000089,1.000247,0.695726,N
12,1.000278,1.000325,1.000359,1.000406,1.000051,1.000098,1.000513,1.00056,1.000205,1.000252,0.059401,N
12,1.000311,1.000301,1.00022,1.00021,0.999912,0.999902,1.000681,1.000671,1.00022,1.00021,1.276772,N
12,0.999652,0.999544,0.999748,0.99964,0.999594,0.999486,0.999902,0.999793,0.999748,0.99964,-0.287016,N
12,0.999912,0.999911,0.999685,0.999684,0.999531,0.999531,1.000301,1.0003,0.999839,0.999838,0.411959,N
12,0.999592,0.999634,0.999847,0.999889,0.999232,0.999274,1.000155,1.000197,0.999693,0.999735,1.040914,N
12,0.999612,0.999672,0.999772,0.999832,0.999157,0.999216,0.999926,0.999986,0.999772,0.999832,1.800082,N
12,1.000092,1.000171,1.000018,1.000097,0.999865,0.999943,1.000326,1.000405,1.000018,1.000097,0.020091,N
12,1.000119,1.000173,1.000234,1.000288,0.999773,0.999827,1.000388,1.000442,0.999773,0.999827,-0.331239,N
12,0.999737,0.999696,0.999963,0.999923,0.999502,0.999461,0.999963,0.999923,0.999656,0.999615,0.44267,N
12,0.999873,0.999933,0.999646,0.999706,0.999492,0.999552,1.000261,1.000321,0.999646,0.999706,0.377563,N
12,0.999608,0.999597,0.999713,0.999702,0.999405,0.999394,0.999867,0.999856,0.999559,0.999548,-0.379148,N
12,0.999618,0.999628,0.999588,0.999598,0.999434,0.999444,0.999742,0.999752,0.999742,0.999752,-0.423371,N
12,0.999905,1,0.999789,0.999884,0.999636,0.99973,1.000251,1.000346,0.999789,0.999884,-0.269818,N
12,1.000355,1.000432,1.000038,1.000115,0.999884,0.999961,1.000654,1.000731,1.000654,1.000731,0.13802,N
12,1.000914,1.000879,1.000687,1.000652,1.000533,1.000499,1.001303,1.001268,1.000995,1.00096,1.730062,N
12,1.000559,1.000493,1.000872,1.000806,1.000257,1.000191,1.000872,1.000806,1.000565,1.000499,0.054487,N
12,1.000406,1.000282,1.000449,1.000325,1.000142,1.000017,1.000757,1.000633,1.000142,1.000017,-0.597808,N
12,0.999734,0.999656,1.000023,0.999945,0.999408,0.99933,1.000177,1.000099,0.999715,0.999637,0.279289,N
12,0.999381,0.999376,0.999518,0.999513,0.999057,0.999051,0.999672,0.999666,0.999364,0.999359,-0.133462,N
12,0.999596,0.999729,0.999267,0.9994,0.999267,0.9994,0.999883,1.000016,0.999729,0.999862,-0.27596,N
12,0.999883,1.000003,0.999558,0.999678,0.999558,0.999678,1.00002,1.00014,0.999712,0.999832,-0.522874,N
12,0.999976,1.000021,0.999985,1.000031,0.999678,0.999723,1.000139,1.000185,0.999832,0.999877,-0.342295,N
12,0.999886,0.999925,0.999875,0.999913,0.999721,0.999759,1.000029,1.000067,1.000029,1.000067,-0.902458,N
12,1.000059,1.000052,1.000075,1.000068,0.999921,0.999914,1.000228,1.000222,1.000075,1.000068,-0.606407,N
12,0.999802,0.999826,0.999914,0.999938,0.999606,0.99963,1.000068,1.000092,0.999606,0.99963,-0.400031,C
12,0.999876,0.99991,0.999648,0.999682,0.999648,0.999682,1.000109,1.000143,0.999955,0.999989,-0.180143,N
12,1.000274,1.000284,0.999844,0.999854,0.999844,0.999854,1.000614,1.000623,1.000614,1.000623,-0.06467,N
12,1.000747,1.000748,1.000595,1.000596,1.000441,1.000442,1.000903,1.000903,1.000749,1.00075,-0.228051,N
12,1.000762,1.000686,1.000675,1.000598,1.000521,1.000444,1.000982,1.000906,1.000675,1.000598,-0.23665,N
12,1.000515,1.000413,1.00053,1.000427,1.000376,1.000273,1.000683,1.000581,1.000683,1.000581,-0.307899,V
12,1.000193,1.00001,1.00019,1.000007,0.999882,0.999699,1.000497,1.000314,1.000036,0.999853,0.037289,N
12,0.999587,0.999489,0.999852,0.999754,0.99939,0.999292,0.999852,0.999754,0.99939,0.999292,-0.174,N
12,0.99918,0.999213,0.999497,0.999529,0.998882,0.998914,0.999497,0.999529,0.999189,0.999222,1.230092,N
12,0.999511,0.999605,0.9993,0.999395,0.9993,0.999395,0.999608,0.999702,0.999454,0.999549,-0.73662,N
12,0.999163,0.999233,0.999742,0.999811,0.998819,0.998888,0.999742,0.999811,0.998819,0.998888,0.656416,C
12,0.999191,0.9994,0.998965,0.999174,0.998811,0.99902,0.999734,0.999943,0.999734,0.999943,1.346792,N
12,1.000123,1.000295,1.000003,1.000176,0.999849,1.000022,1.000311,1.000483,1.000157,1.000329,-0.511818,N
12,1.000351,1.000396,1.0003,1.000345,1.000146,1.000191,1.000454,1.000499,1.000146,1.000191,-0.741534,N
12,1.00032,1.000286,1.000151,1.000117,1.000151,1.000117,1.000459,1.000425,1.000305,1.000271,-0.909828,N
12,1.000037,1.000043,1.000243,1.000249,0.999935,0.999941,1.000397,1.000403,0.999935,0.999941,-0.638346,N
12,0.999862,0.999792,0.999783,0.999713,0.999783,0.999713,1.000091,1.00002,1.000091,1.00002,-0.499534,N
12,1.000225,1.000141,1.000041,0.999957,1.000041,0.999957,1.000349,1.000265,1.000195,1.000111,-0.672742,N
12,1.000428,1.000449,1.000243,1.000265,1.000243,1.000265,1.000705,1.000726,1.000551,1.000572,-0.192427,N
12,1.00066,1.00064,1.000527,1.000507,1.000373,1.000354,1.000835,1.000815,1.000681,1.000661,-0.092924,N
12,1.000352,1.000257,1.000443,1.000347,1.000136,1.00004,1.000443,1.000347,1.000443,1.000347,-0.591666,N
12,0.999566,0.999542,0.999758,0.999734,0.99945,0.999426,0.999912,0.999888,0.999604,0.99958,-0.194884,N
12,0.999529,0.99952,0.999626,0.999617,0.999318,0.999309,0.999934,0.999924,0.999472,0.999463,-0.268589,N
12,0.999394,0.999464,0.999357,0.999427,0.999203,0.999273,0.999818,0.999888,0.999665,0.999734,-0.009391,N
12,0.999984,1.000062,1.000077,1.000155,0.999923,1.000001,1.000231,1.000309,1.000231,1.000309,-0.540072,V
12,0.999911,0.999943,1.000149,1.000181,0.999687,0.99972,1.000149,1.000181,0.999995,1.000027,-0.687483,N
12,0.999785,0.999788,1.000033,1.000036,0.999571,0.999575,1.000033,1.000036,0.999725,0.999729,-0.648173,N
13,0.999779,0.999789,0.999596,0.999605,0.999442,0.999451,1.000212,1.000221,1.000058,1.000067,0.113452,N
13,1.000353,1.000333,1.000088,1.000068,0.999934,0.999914,1.000704,1.000684,1.00055,1.00053,-0.31527,V
13,1.000489,1.000511,1.000497,1.000519,1.000343,1.000365,1.000651,1.000673,1.000497,1.000519,-0.731706,V
13,1.000512,1.000484,1.000468,1.00044,1.000314,1.000286,1.000622,1.000594,1.000314,1.000286,-0.576925,V
13,1.000188,1.000118,1.000084,1.000014,0.99993,0.999861,1.000546,1.000476,1.000084,1.000014,-0.38529,N
13,1.00007,0.999981,1.000156,1.000067,1.000003,0.999913,1.000156,1.000067,1.000003,0.999913,-0.51796,N
13,0.999834,0.999732,0.999761,0.999659,0.999454,0.999352,1.000223,1.000121,0.999915,0.999813,-0.266132,N
13,0.999935,0.999946,0.999994,1.000005,0.999686,0.999698,1.000148,1.000159,0.999994,1.000005,-0.630975,V
13,0.999652,0.999674,1.000173,1.000195,0.999404,0.999426,1.000173,1.000195,0.999712,0.999734,0.437756,N
13,0.999419,0.999461,0.999528,0.99957,0.999374,0.999416,0.999682,0.999724,0.999374,0.999416,-0.040102,N
13,0.999912,1.0001,0.999872,1.000059,0.999718,0.999905,1.00018,1.000367,1.000026,1.000213,-0.532701,N
13,1.000262,1.000313,1.000203,1.000255,1.000049,1.000101,1.000357,1.000409,1.000049,1.000101,-0.481107,N
13,1.000099,1.000113,1.000224,1.000238,0.999916,0.99993,1.000377,1.000392,1.00007,1.000084,-0.154346,N
13,1.00015,1.000134,0.999918,0.999902,0.999918,0.999902,1.00038,1.000364,1.000226,1.00021,-0.331239,N
